artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,cluster,context,rank,URL_Couverture_Album
Justin Bieber,Sorry,200786,False,2015,80,0.654,0.76,0,-3.669,minor,0.045,0.0797,0.0,0.299,0.41,99.945,pop,3,Sport,7,https://i.scdn.co/image/ab67616d0000b273bc805943adb4adde1555b130
Ariana Grande,One Last Time,197266,False,2014,79,0.628,0.593,8,-5.036,major,0.0323,0.093,1.65e-06,0.096,0.104,125.026,pop,3,Sport,6,https://i.scdn.co/image/ab67616d0000b2735b1c64d5433d4ddaaf2768b5
Little Mix,Black Magic,211773,False,2015,1,0.777,0.896,4,-4.467,major,0.0619,0.0352,0.0,0.317,0.843,111.987,pop,1,Détente,34,https://i.scdn.co/image/ab67616d0000b273995994477ea1ae8097978bf8
One Direction,Perfect,230333,False,2015,77,0.647,0.823,2,-5.231,major,0.0762,0.0598,0.0,0.119,0.396,99.933,pop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b273241e4fe75732c9c4b49b94c3
Years & Years,Shine,255506,False,2015,55,0.667,0.716,1,-5.21,minor,0.0349,0.189,0.0,0.104,0.493,108.002,pop,1,Détente,26,https://i.scdn.co/image/ab67616d0000b273b84e077bb3f2e36adbdeb6d4
Meghan Trainor,Lips Are Movin,182666,False,2015,70,0.775,0.825,7,-5.402,major,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,pop,1,Détente,17,https://i.scdn.co/image/ab67616d0000b2730753a386572b590eb0728227
Nicky Jam,El Perdón - Forgiveness,206666,False,2017,51,0.736,0.719,8,-3.839,major,0.0357,0.256,0.0,0.0909,0.656,90.013,latin,3,Sport,30,https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa
The Weeknd,Starboy,230453,True,2016,0,0.681,0.594,7,-7.028,major,0.282,0.165,3.49e-06,0.134,0.535,186.054,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
Drake,One Dance,173986,False,2016,84,0.792,0.625,1,-5.609,major,0.0536,0.00776,0.0018,0.329,0.37,103.967,hip hop,3,Sport,1,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
Justin Bieber,Love Yourself,233720,False,2015,0,0.609,0.378,4,-9.828,major,0.438,0.835,0.0,0.28,0.515,100.418,pop,2,Fêtes,35,https://i.scdn.co/image/ab67616d0000b273bc805943adb4adde1555b130
The Chainsmokers,Closer,244960,False,2016,83,0.748,0.524,8,-5.599,major,0.0338,0.414,0.0,0.111,0.661,95.01,pop,3,Sport,2,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453
Adele,Hello,295502,False,2015,1,0.471,0.431,5,-6.129,minor,0.0342,0.329,0.0,0.0854,0.289,157.98,pop,3,Sport,34,https://i.scdn.co/image/ab67616d0000b2737b9888dc365b8f957c63df14
Desiigner,Panda,246761,True,2016,70,0.576,0.766,10,-4.943,minor,0.449,0.028,1.68e-06,0.366,0.236,144.833,hip hop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b273c598ea6ec584cafb062cafdf
Burak Yeter,Tuesday (feat. Danelle Sandoval),241874,False,2016,72,0.841,0.639,9,-6.052,minor,0.0688,0.0156,0.0654,0.0545,0.675,99.002,dance/electronic,1,Détente,12,https://i.scdn.co/image/ab67616d0000b27312b939225600b564150c0a68
Sia,Cheap Thrills (feat. Sean Paul),224813,False,2016,67,0.592,0.8,6,-4.931,minor,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,pop,1,Détente,17,https://i.scdn.co/image/ab67616d0000b273fc36b265066a58e205ecbd5c
OneRepublic,Wherever I Go,169773,False,2016,70,0.552,0.689,10,-6.444,minor,0.0425,0.0915,0.0,0.27,0.349,99.961,pop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b273780c99d2c7307e9525efa03d
Rihanna,Work,219320,True,2016,75,0.725,0.534,11,-6.238,major,0.0946,0.0752,0.0,0.0919,0.558,91.974,hip hop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093
Coldplay,Hymn for the Weekend,258266,False,2015,82,0.491,0.693,0,-6.487,minor,0.0377,0.211,6.92e-06,0.325,0.412,90.027,rock,3,Sport,5,https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6
Justin Bieber,Sorry,200786,False,2015,80,0.654,0.76,0,-3.669,minor,0.045,0.0797,0.0,0.299,0.41,99.945,pop,3,Sport,7,https://i.scdn.co/image/ab67616d0000b273bc805943adb4adde1555b130
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236001,False,2016,76,0.666,0.83,0,-5.715,major,0.0751,0.0123,0.0,0.191,0.702,113.03,pop,1,Détente,8,https://i.scdn.co/image/ab67616d0000b273ef37416970812293c08e8a78
WILLOW,Wait a Minute!,196520,False,2015,86,0.764,0.705,3,-5.279,minor,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,pop,1,Détente,1,https://i.scdn.co/image/ab67616d0000b2735c376e9b77e6b030c283059a
Desiigner,Tiimmy Turner,239853,True,2016,67,0.603,0.725,6,-3.054,major,0.0393,0.174,0.0,0.0786,0.304,122.803,hip hop,3,Sport,17,https://i.scdn.co/image/ab67616d0000b27335243e14634fea3e3cfe3121
G-Eazy,"Me, Myself & I",251466,True,2015,77,0.756,0.674,0,-6.518,minor,0.0959,0.0184,0.0,0.158,0.389,111.995,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),207272,False,2016,68,0.367,0.915,9,-3.456,minor,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,hip hop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b273c052c52bc0218b778ca136f5
Astrid S,Hurts So Good,208728,False,2016,0,0.672,0.589,7,-5.008,minor,0.049,0.082,0.0,0.0962,0.379,120.036,rock,3,Sport,36,https://i.scdn.co/image/ab67616d0000b27331e760ae51990e7d9a32593a
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243490,True,2016,75,0.502,0.786,9,-4.378,minor,0.317,0.255,0.0,0.65,0.739,169.021,hip hop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b2737d8dfcfd507069d7f2062caf
Twenty One Pilots,Heathens,195920,False,2016,80,0.732,0.396,4,-9.348,minor,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,rock,3,Sport,4,https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb
Future,Low Life (feat. The Weeknd),313546,True,2016,74,0.722,0.331,8,-7.789,major,0.0726,0.337,0.282,0.146,0.102,143.961,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad
Galantis,No Money,189126,False,2016,67,0.671,0.916,6,-4.014,minor,0.0397,0.0282,0.00762,0.24,0.803,126.01,pop,1,Détente,17,https://i.scdn.co/image/ab67616d0000b27371340c55289f59acb3ecd40f
The Chainsmokers,Don't Let Me Down,208373,False,2016,79,0.532,0.869,11,-5.094,major,0.172,0.157,0.00508,0.136,0.422,159.803,pop,3,Sport,5,https://i.scdn.co/image/ab67616d0000b27302df2d642b572cf4f284a5c3
Tinie Tempah,Girls Like (feat. Zara Larsson),196000,True,2016,62,0.916,0.804,0,-3.406,major,0.049,0.37,1.18e-05,0.0812,0.538,120.028,hip hop,3,Sport,22,https://i.scdn.co/image/ab67616d0000b273eca0f3aa02bae1a45a2194f6
Alok,Hear Me Now,192846,False,2016,51,0.788,0.43,11,-7.757,major,0.0419,0.537,0.00261,0.0936,0.461,121.996,pop,2,Fêtes,29,https://i.scdn.co/image/ab67616d0000b2731f57e82299920d9eba745182
Jon Bellion,All Time Low,217603,True,2016,70,0.617,0.567,0,-4.188,major,0.0828,0.0584,0.0,0.0933,0.505,90.246,hip hop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b273a01c1fddc334c0bd15e4452d
Cheat Codes,Sex,228361,False,2016,0,0.51,0.692,0,-5.825,major,0.171,0.00451,0.0,0.138,0.209,102.42,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b273db09a203b70c957cf396909c
Meghan Trainor,NO,213506,False,2017,69,0.557,0.803,1,-3.599,minor,0.213,0.0124,1.61e-06,0.737,0.657,92.134,pop,1,Détente,17,https://i.scdn.co/image/ab67616d0000b27362edffdb4d8b52cf89f39db6
Dua Lipa,Hotter Than Hell,187957,False,2017,65,0.532,0.868,3,-4.23,minor,0.0908,0.011,0.0,0.0584,0.529,110.127,pop,3,Sport,20,https://i.scdn.co/image/ab67616d0000b273838698485511bd9108fadadc
Martin Garrix,In the Name of Love,195706,False,2016,76,0.501,0.519,4,-5.88,minor,0.0409,0.109,0.0,0.454,0.168,133.99,pop,3,Sport,8,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370
Alan Walker,Faded,212106,False,2018,78,0.468,0.627,6,-5.085,major,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,dance/electronic,3,Sport,8,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a
Tove Lo,Cool Girl,197815,True,2016,0,0.674,0.71,9,-7.042,minor,0.111,0.343,6.71e-06,0.129,0.234,101.983,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b2739f0c014998bac13d3181474c
DJ Snake,Let Me Love You,205946,False,2016,81,0.649,0.716,8,-5.371,major,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,hip hop,3,Sport,3,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc
Calvin Harris,This Is What You Came For (feat. Rihanna),222160,False,2016,79,0.631,0.927,9,-2.787,minor,0.0332,0.199,0.119,0.148,0.465,123.962,hip hop,3,Sport,5,Aucune image trouvée
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197933,True,2016,77,0.664,0.714,7,-6.645,minor,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,hip hop,1,Détente,7,https://i.scdn.co/image/ab67616d0000b2731db27fa11dbafa67857da8f3
Kevin Gates,2 Phones,240000,True,2016,69,0.895,0.681,7,-5.267,minor,0.358,0.157,0.0,0.189,0.554,121.918,hip hop,3,Sport,15,https://i.scdn.co/image/ab67616d0000b273e9f118d86ff427f89bdcbb74
Rihanna,Needed Me,191600,True,2016,80,0.671,0.314,5,-8.091,minor,0.244,0.11,0.0,0.0825,0.296,110.898,hip hop,3,Sport,4,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093
Ariana Grande,Side To Side,226160,True,2016,0,0.648,0.738,6,-5.883,minor,0.247,0.0408,0.0,0.292,0.603,159.145,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b27333342c57a9b2c4e04c97b3f5
Marshmello,Alone,273802,False,2016,71,0.631,0.953,2,-3.739,major,0.0343,0.0241,0.0155,0.108,0.422,141.99,pop,3,Sport,13,https://i.scdn.co/image/ab67616d0000b273956043cfb058f0be93022267
Shawn Mendes,I Know What You Did Last Summer,223853,False,2015,73,0.687,0.761,9,-4.582,minor,0.0876,0.102,0.0,0.147,0.743,113.939,pop,1,Détente,14,https://i.scdn.co/image/ab67616d0000b273d26246b23c8bfa8ce543b3bb
Selena Gomez,Same Old Love,229080,False,2015,69,0.672,0.593,11,-4.01,minor,0.0304,0.0223,0.0,0.214,0.438,98.02,pop,3,Sport,18,https://i.scdn.co/image/ab67616d0000b273191a0cf1a18b4b96d4637941
Calvin Harris,My Way,219159,False,2016,74,0.818,0.913,4,-3.06,minor,0.0426,0.093,3.69e-05,0.161,0.536,119.986,hip hop,1,Détente,10,https://i.scdn.co/image/ab67616d0000b2738daa8ac6367fc997c1873b9b
Fitz and The Tantrums,HandClap,193253,False,2016,64,0.636,0.836,8,-3.004,major,0.0427,0.00609,0.000157,0.0828,0.715,139.956,pop,1,Détente,20,https://i.scdn.co/image/ab67616d0000b27358c4833cc8b1a3d6e4890940
Twenty One Pilots,Ride,214506,False,2015,80,0.645,0.713,6,-5.355,major,0.0393,0.00835,0.0,0.113,0.566,74.989,rock,3,Sport,7,https://i.scdn.co/image/ab67616d0000b2732df0d98a423025032d0db1f7
Flo Rida,My House,192190,False,2015,76,0.688,0.702,7,-4.792,minor,0.0499,0.0215,0.0,0.128,0.74,94.006,hip hop,1,Détente,11,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41
Ariana Grande,Dangerous Woman,235946,False,2016,0,0.677,0.604,7,-5.32,major,0.0385,0.0612,0.0,0.353,0.297,134.052,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b27333342c57a9b2c4e04c97b3f5
Anne-Marie,Alarm,205593,True,2016,57,0.756,0.589,0,-5.093,major,0.232,0.0812,0.0,0.176,0.811,146.928,pop,1,Détente,25,https://i.scdn.co/image/ab67616d0000b27338aae75dc37fb42457866ffd
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,False,2016,79,0.728,0.563,1,-8.053,minor,0.134,0.621,0.0,0.179,0.352,100.017,pop,2,Fêtes,5,https://i.scdn.co/image/ab67616d0000b27315145482a542a9adb282250b
AlunaGeorge,I'm In Control,209425,False,2016,0,0.734,0.847,11,-3.713,minor,0.0346,0.355,0.000144,0.154,0.673,104.013,pop,1,Détente,36,https://i.scdn.co/image/ab67616d0000b27310e8d6268527e7c76fa9f8c7
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),199693,False,2016,68,0.716,0.908,8,-3.254,minor,0.103,0.0858,0.0,0.135,0.869,91.03,pop,1,Détente,16,https://i.scdn.co/image/ab67616d0000b2736f5d25a217398fb3886aec0e
MNEK,Never Forget You,213427,False,2015,45,0.583,0.732,11,-5.728,minor,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,dance/electronic,3,Sport,32,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3
Mike Perry,The Ocean (feat. Shy Martin),183414,False,2016,70,0.632,0.575,5,-6.478,major,0.029,0.0225,1.81e-06,0.104,0.188,90.037,pop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b2737f401862bfe87b552a75308d
Drake,Hotline Bling,267066,False,2016,0,0.903,0.62,2,-8.094,major,0.0587,0.00347,0.000119,0.0504,0.539,134.96,hip hop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
Ariana Grande,Into You,244453,False,2016,3,0.623,0.734,9,-5.948,major,0.107,0.0162,1.75e-06,0.145,0.37,107.853,pop,3,Sport,34,https://i.scdn.co/image/ab67616d0000b27333342c57a9b2c4e04c97b3f5
Shawn Mendes,Treat You Better,187973,False,2017,82,0.444,0.819,10,-4.078,minor,0.341,0.106,0.0,0.107,0.747,82.695,pop,3,Sport,4,https://i.scdn.co/image/ab67616d0000b2731376b4b16f4bfcba02dc571b
Tory Lanez,Say It,237786,True,2016,73,0.546,0.529,11,-10.511,minor,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,hip hop,3,Sport,11,https://i.scdn.co/image/ab67616d0000b2739f7ce2227875fd3d645fb5d6
Coldplay,Adventure of a Lifetime,263786,False,2015,76,0.638,0.924,7,-3.887,major,0.036,0.00205,0.000175,0.149,0.53,111.995,rock,1,Détente,11,https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,195561,False,2016,0,0.79,0.705,0,-4.684,minor,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08
SAYGRACE,You Don't Own Me (feat. G-Eazy),201493,False,2016,69,0.332,0.635,7,-5.653,major,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,pop,3,Sport,15,https://i.scdn.co/image/ab67616d0000b273f86b51c51b4457cbb66bb282
X Ambassadors,Renegades,195200,False,2015,75,0.526,0.862,2,-6.003,major,0.0905,0.0144,0.0597,0.229,0.528,90.052,hip hop,3,Sport,12,https://i.scdn.co/image/ab67616d0000b27352e8aa3275f7a3ee9c1e3628
DNCE,Cake By The Ocean,219146,True,2016,79,0.774,0.753,4,-5.446,minor,0.0517,0.152,0.0,0.0371,0.896,119.002,pop,1,Détente,5,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9
99 Souls,The Girl Is Mine,216613,False,2016,55,0.683,0.943,9,-3.6,major,0.0397,0.00423,0.0972,0.0356,0.706,118.991,dance/electronic,1,Détente,26,https://i.scdn.co/image/ab67616d0000b2738702c191357cd9aca0f47871
Illy,Papercuts (feat. Vera Blue),255889,False,2016,51,0.369,0.618,6,-6.304,minor,0.249,0.161,0.0,0.257,0.467,191.863,hip hop,3,Sport,29,https://i.scdn.co/image/ab67616d0000b2730ac8225612ae286ca828596c
Kiiara,Gold,225882,False,2015,55,0.6,0.412,8,-9.343,major,0.344,0.615,0.0025,0.134,0.408,113.049,rock,2,Fêtes,26,https://i.scdn.co/image/ab67616d0000b27304090677fe520a72568910ec
Kygo,Stole the Show,222813,False,2016,0,0.678,0.633,8,-6.443,minor,0.171,0.151,0.0,0.147,0.478,99.886,pop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b27335590cb9280d5a1f5221ae1a
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),214480,False,2016,75,0.803,0.585,8,-5.861,major,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,pop,1,Détente,9,https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8
Drake,Pop Style,212946,True,2016,63,0.713,0.462,7,-10.027,major,0.123,0.192,2.16e-06,0.105,0.0594,133.053,hip hop,3,Sport,21,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
ZAYN,PILLOWTALK,203686,True,2016,59,0.588,0.702,11,-4.271,major,0.0496,0.104,0.0,0.089,0.429,124.909,pop,3,Sport,24,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d
Alessia Cara,Here,199453,False,2016,66,0.376,0.822,0,-3.974,major,0.104,0.0783,0.0,0.0841,0.327,120.493,pop,3,Sport,18,https://i.scdn.co/image/ab67616d0000b2730a48794d471447a030998815
DJ Snake,Middle,220573,False,2016,0,0.611,0.7,9,-5.331,major,0.0436,0.0199,0.0,0.0549,0.213,104.981,hip hop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc
Sigala,Sweet Lovin' - Radio Edit,202149,False,2015,46,0.683,0.91,10,-1.231,major,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,pop,1,Détente,31,https://i.scdn.co/image/ab67616d0000b273681d6da9a0ab5ff23fadf0f9
Drake,Jumpman,205879,True,2015,72,0.852,0.553,1,-7.286,major,0.187,0.0559,0.0,0.332,0.656,142.079,hip hop,3,Sport,15,https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507
Charlie Puth,Dangerously,199133,False,2016,62,0.696,0.517,2,-8.379,minor,0.0366,0.364,0.0,0.197,0.23,112.291,pop,2,Fêtes,22,https://i.scdn.co/image/ab67616d0000b27315145482a542a9adb282250b
Nick Jonas,Close,234213,False,2016,69,0.654,0.623,6,-5.273,minor,0.082,0.253,0.0,0.144,0.401,123.996,pop,3,Sport,15,https://i.scdn.co/image/ab67616d0000b27357926775a727f73240d87cc2
Jonas Blue,Perfect Strangers,196613,False,2016,0,0.742,0.819,1,-5.307,major,0.0487,0.372,0.0,0.277,0.709,117.986,pop,1,Détente,36,https://i.scdn.co/image/ab67616d0000b2735b6bcc59c3562a6f362344c6
Major Lazer,Cold Water (feat. Justin Bieber & MØ),185351,False,2016,0,0.608,0.798,6,-5.092,minor,0.0432,0.0736,0.0,0.156,0.501,92.943,hip hop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b2731aa0c271b0419100bdb4b7d5
The Chainsmokers,Roses,226738,False,2015,73,0.713,0.802,4,-7.055,major,0.0561,0.0435,0.00377,0.309,0.343,100.001,pop,3,Sport,14,https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135
Tory Lanez,LUV,228640,True,2016,0,0.688,0.541,11,-8.128,minor,0.114,0.0118,0.0,0.123,0.247,95.109,hip hop,3,Sport,36,https://i.scdn.co/image/ab67616d0000b2739f7ce2227875fd3d645fb5d6
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,False,2016,68,0.632,0.702,7,-5.92,major,0.148,0.0114,0.0,0.108,0.523,162.958,pop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b2732002a63b1572e5cd031ab78f
Bryson Tiller,Don't,198293,True,2015,78,0.765,0.356,11,-5.556,minor,0.195,0.223,0.0,0.0963,0.189,96.991,hip hop,3,Sport,9,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
Steve Aoki,Just Hold On,198774,False,2016,63,0.647,0.932,11,-3.515,major,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,hip hop,3,Sport,21,https://i.scdn.co/image/ab67616d0000b2732b83b1f05af0be85caec37e7
Clean Bandit,Tears (feat. Louisa Johnson),225914,False,2016,60,0.605,0.77,5,-3.645,minor,0.0446,0.0431,0.0,0.159,0.298,130.037,pop,3,Sport,23,https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d
Jonas Blue,Fast Car,212424,False,2015,1,0.459,0.587,9,-6.983,major,0.0785,0.453,0.0,0.307,0.581,113.901,pop,3,Sport,34,https://i.scdn.co/image/ab67616d0000b2735b6bcc59c3562a6f362344c6
Flume,Never Be Like You,233337,True,2016,0,0.443,0.558,0,-5.436,major,0.0624,0.441,0.0,0.163,0.248,116.838,dance/electronic,2,Fêtes,36,https://i.scdn.co/image/ab67616d0000b273d18aa7480fe7d5f82fc6c466
Bastille,Good Grief,206493,False,2016,65,0.73,0.758,1,-4.888,major,0.0653,0.147,0.0,0.311,0.877,120.041,pop,1,Détente,19,https://i.scdn.co/image/ab67616d0000b273e13429d57208d9d69e91566e
Sia,The Greatest (feat. Kendrick Lamar),210226,False,2016,68,0.668,0.725,1,-6.127,major,0.266,0.0102,0.000479,0.0561,0.729,191.944,pop,3,Sport,16,https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837
PARTYNEXTDOOR,Not Nice,202661,False,2016,62,0.598,0.496,0,-9.309,major,0.0804,0.0253,0.00132,0.12,0.725,128.06,hip hop,1,Détente,22,https://i.scdn.co/image/ab67616d0000b273240b49b7795e0611ccf416b7
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",251033,True,2016,77,0.492,0.275,6,-13.4,minor,0.3,0.687,0.0,0.101,0.18,92.6,hip hop,2,Fêtes,7,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8
Hilltop Hoods,1955,239280,False,2016,63,0.766,0.5,11,-7.558,major,0.0695,0.719,5.91e-06,0.304,0.71,84.044,hip hop,1,Détente,21,https://i.scdn.co/image/ab67616d0000b273eb0652df7fe1fddc6673d161
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),210573,False,2016,62,0.689,0.791,0,-5.194,minor,0.053,0.023,0.0,0.0526,0.755,95.04,pop,1,Détente,22,https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8
Daya,"Sit Still, Look Pretty",202221,False,2016,1,0.657,0.739,2,-4.081,major,0.274,0.141,0.0,0.178,0.543,181.994,rock,3,Sport,35,https://i.scdn.co/image/ab67616d0000b273d5a0eaff23dc8cde8f9dec48
Kent Jones,Don't Mind,198236,True,2016,63,0.464,0.771,8,-4.503,major,0.336,0.0235,0.0,0.063,0.69,158.777,hip hop,3,Sport,21,https://i.scdn.co/image/ab67616d0000b273d46a9d869530328d7de85652
Flume,Say It,262521,True,2016,53,0.581,0.531,3,-6.829,minor,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,dance/electronic,3,Sport,27,https://i.scdn.co/image/ab67616d0000b273d18aa7480fe7d5f82fc6c466
Bryson Tiller,Exchange,194613,True,2015,76,0.525,0.433,6,-10.598,major,0.185,0.107,0.0,0.135,0.276,160.108,hip hop,3,Sport,11,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f
MØ,Final Song,235826,False,2016,66,0.695,0.672,1,-6.109,minor,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,pop,3,Sport,18,https://i.scdn.co/image/ab67616d0000b273b7a02217229178b771ed0d4c
Beyoncé,Sorry,232560,True,2016,67,0.775,0.598,2,-7.274,major,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,pop,3,Sport,17,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23
Little Mix,Shout Out to My Ex,246240,False,2017,1,0.773,0.747,5,-4.061,major,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,pop,1,Détente,33,https://i.scdn.co/image/ab67616d0000b2733042c53026e29faf3a21c9f9
The Lumineers,Ophelia,160097,False,2016,0,0.664,0.576,5,-6.429,major,0.0286,0.63,0.000198,0.0902,0.621,76.026,pop,1,Détente,36,https://i.scdn.co/image/ab67616d0000b27321b550b66cf1391c6642088c
Frank Ocean,Pink + White,184516,False,2016,79,0.544,0.552,9,-7.45,major,0.0991,0.67,4.57e-05,0.415,0.554,159.738,hip hop,2,Fêtes,5,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
Drake,Too Good,263373,True,2016,74,0.794,0.653,7,-7.839,major,0.104,0.0489,4.88e-05,0.1,0.397,117.996,hip hop,3,Sport,10,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c
Ed Sheeran,Shape of You,233712,False,2017,84,0.825,0.652,1,-3.183,minor,0.0802,0.581,0.0,0.0931,0.931,95.977,pop,1,Détente,2,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96
Sean Paul,No Lie,221176,False,2018,84,0.742,0.882,7,-2.862,major,0.117,0.0466,0.0,0.206,0.463,102.04,hip hop,1,Détente,2,https://i.scdn.co/image/ab67616d0000b2732d564195ed3dd7b70d64862c
Luis Fonsi,Despacito (Featuring Daddy Yankee),228200,False,2017,0,0.66,0.786,2,-4.757,major,0.17,0.209,0.0,0.112,0.846,177.833,pop,3,Sport,34,https://i.scdn.co/image/ab67616d0000b273343bd0b686fe428dd9ab6d28
Sam Smith,Too Good At Goodbyes,201000,False,2017,79,0.681,0.372,5,-8.237,major,0.0432,0.64,0.0,0.169,0.476,91.873,pop,2,Fêtes,7,https://i.scdn.co/image/ab67616d0000b273005cd7d0ae87b081601f6cca
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),251088,False,2016,75,0.72,0.763,9,-4.068,minor,0.0523,0.406,0.0,0.18,0.742,101.965,pop,1,Détente,9,https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d
